Macro Name,Name,Type,Size,Mk Level,Description,Hull,Price Min,Price Avg,Price Max,Tags,Damage Hull,Damage Shield,Fire Rate,Reload Time,Projectile Speed,Projectile Lifetime,Range Max,Heat Per Shot,Heat Dissipation,Overheat Time,Rotation Speed,DPS Hull,DPS Shield
weapon_kha_m_laser_01_mk1_macro,Kyon Emitter,weapon,m,1,"The Kha'ak Kyon Emitter is relatively weak, yet devastatingly accurate. In swarm formation, the Kha'ak can bring the Kyon Emitter to bear in numbers that can become lethally effective.\n\nThe Kyon Emitter has also been seen, and in some cases salvaged, in a format comparable to Medium Class conventional weapons. As expected, this larger format is more damaging.",1000,0,0,0,,314.0,314.0,0.0,0.0,299792500.0,0.0,209854750.0,204.0,2000.0,1.13,50.0,0.0,0.0
weapon_par_m_railgun_01_mk1_macro,Mass Driver,weapon,m,1,"The Mass Driver fires a single high energy projectile, which maintains its accuracy and destructive force over a very long distance. Heat accumulates almost instantaneously when the trigger is engaged, after which the pilot can release the shot immediately or take their time to aim. These unique features come at a cost, however: the weapon is mounted in a fixed forward-facing orientation, which makes automatic target tracking impossible and means that the pilot has to rely solely on their own skill. Over an extended period of time, the energy output of this weapon may appear relatively poor, but its strength lies in the initial attack, which can surprise the target and take out vital systems before a skirmish. It is therefore most commonly used in a combined arms approach, to support an already engaged force. On fast and nimble ships, which can reliably keep their opponents at a distance, the weapon's superior range may also allow the pilot to defeat their opponent without ever coming under fire themselves.\n\nThis weapon is not to be confused with pre-Shutdown versions of the Mass Driver, which fired constant streams of shield-penetrating projectiles. The militaries of both the Argon Federation and the Godrealm of the Paranid attempted to improve on the old design, and both developed weapons that now bear little resemblance to the original. The Paranid opted for a dual barrel, lined with perfectly synchronised, superconductive electromagnets. It appears curious, therefore, that the weapons development experts in Trinity Sanctum, upon presenting what was essentially an entirely new type of weapon, chose to keep the traditional name.\n\nThe Mk2 variant incorporates expensive, highly calibrated electromagnets, greatly reducing the weapon's heat build-up before each shot.",1001,304352,452198,600045,,800.0,800.0,0.0,0.0,10000.0,0.0,16000.0,0.0,500.0,4.0,100.0,0.0,0.0
weapon_ter_m_beam_01_mk1_macro,Meson Stream,weapon,m,1,"The Meson Stream is an incredibly powerful, and correspondingly expensive, weapon that fires a single transient beam that strikes almost instantly. Similar to other high precision weapons, the Meson Stream does not automatically track its target, and relies on the pilot's skill for aiming. In other respects, including its moderate range, it handles more similarly to beam weapons such as the Beam Emitter. The Meson Stream does not require charging, and can theoretically be fired without releasing the trigger. However, the ship's maximum heat capacity will usually prevent this kind of usage. Because of the weapon's extreme power consumption and heat generation, it can only be attached to high-energy weapon mounts.\n\nFor a variety of reasons, the Terran military had long since toyed with the idea of an oversized laser cannon. Despite requiring an entirely new, specialised platform, and bearing an abysmally wasteful energy profile, such a weapon's potential as a deterrent was never in question. Moreover, superweapons maintain a special place in the heart of Terran popular culture, and when the time came to develop the first small-scale prototype, there was overwhelming public support for the project. In light of this, the Meson Stream represented the first cautious, yet determined, steps of the Terran Protectorate towards fulfilling a long-harboured fantasy.\n\nIn return for massively increased material cost, the Mk2 variant manages to raise the energy output of the weapon to an even higher level.",1000,917470,1079376,1241282,,3590.0,3590.0,0.0,0.0,299792500.0,0.0,524636875.0,2000.0,500.0,0.13,100.0,0.0,0.0
weapon_bor_m_mining_01_mk1_macro,Mining Drill,weapon,m,1,"For primary resource collectors, the Mk1 Small Mining Drill is an entry-level tool used for asteroid mining.\n\n\More established miners generally opt for the Medium Mining Drill, designed, field-tested and distributed by Deepwater Drilling Industries.)",500,27033,34536,43394,,4.0,4.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,90.0,0.0,0.0
weapon_gen_m_mining_01_mk1_macro,Mining Drill,weapon,m,1,"For primary resource collectors, the Mk 1 Small Mining Drill is an entry-level tool used for asteroid mining. It is available in an upgraded Mk 2 format.\n\nMore established miners generally opt for the Medium Mining Drill, which is also available in Mk 1 and Mk 2 configurations.",1001,16016,17796,19575,,2.0,2.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,90.0,0.0,0.0
weapon_xen_m_mining_01_mk1_macro,Mining Drill,weapon,m,1,"This ship module is apparently a Xenon Mining Drill, however, it is unclear what performance it delivers and whether it is optimised for the collection of specific minerals. There is continued debate over whether this module has other applicable uses.",0,24019,26688,29357,,2.0,2.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,105.0,0.0,0.0
weapon_xen_m_mining_02_mk1_macro,Mining Drill,weapon,m,1,"This ship module is apparently a Xenon Mining Drill, however, it is unclear what performance it delivers and whether it is optimised for the collection of specific minerals. There is continued debate over whether this module has other applicable uses.",0,24019,26688,29357,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0
weapon_tel_m_charge_01_mk1_macro,Muon Charger,weapon,m,1,"The Muon Charger is a short range, high damage weapon. Its unusual handling requires the pilot to manually charge every shot. It is recommended that it only be used when fully charged, as the damage potential is otherwise greatly reduced. Upon release, it fires multiple bolts, with a relatively small spread, which are able to stick to a target and deal damage over time. Earlier iterations had an issue with the priming of the weapon, causing some of its projectiles to ricochet harmlessly. This has since been rectified, improving the reliability of this weapon in the heat of battle. If used correctly, the Muon Charger will never overheat, allowing for a continuous and consistent damage output.\n\nThe Ministry of Finance Science Division developed this weapon for all-round use, though arguably it can be difficult to deploy effectively in dogfights against fast targets. The ability to hold the charge and release at will was intended to give pilots more control over their weapon, and increase the fighter fleet's accuracy statistics. The unique characteristics of this weapon, however, mean that custom training is required, making it unsuitable for the Ministry's novice fighter program.\n\nThe Mk2 variant offers increased damage output.",1001,17978,28979,39980,,165.0,165.0,2.0,0.0,1257.0,0.0,3771.0,129.0,2000.0,1.13,30.4,330.0,330.0
weapon_spl_m_gatling_01_mk1_macro,Neutron Gatling,weapon,m,1,"The Split Neutron Gatling is a short range, rapid fire weapon comparable to the Bolt Repeater. Similar to the Bolt Repeater, the constant stream of projectiles travels rather slowly and requires aiming ahead in order to hit moving targets. The Neutron Gatling is renowned for its high damage output, but the low accuracy and noticeable spread can make hitting small targets at range rather challenging, forcing pilots to close the distance. For the dogfight-loving Split this is considered part of the hunt.\n\nThe Split developed this weapon, taking into account the psychological effects on the pilot and target. While the pilot feels empowered by commanding a high rate of fire over a prolonged time, the target feels terrorised by the light show and left to guess which projectiles might hit or miss. Despite not being part of the intended design, the low accuracy helps pirates to intimidate their prey without noticeably damaging their prize. It is a functional weapon for combat, but arguably also a tool to express the Split warrior culture and spread terror among their many foes.\n\nThe Mk2 variant offers increased damage output and a higher rate of fire.",1001,31065,51653,72242,,34.0,34.0,7.0,0.0,1728.0,0.0,4320.0,106.0,2000.0,1.13,70.8,238.0,238.0
weapon_bor_m_laser_01_mk1_macro,Phase Cannon,weapon,m,1,"Boron Phase weaponry is an iteration of particle accelerator weapons first developed by the Paranid and Argon. The fired energy pulses, consisting of highly accelerated and polarised particles, prove effective against hull, while less so against shielded targets. This puts Phase weaponry in a unique position among the Boron arsenal, which otherwise tends towards primarily impairing shields and mobility. As a necessary last resort against undeterrable hostiles, Phase armaments are widely available as either weapons or turrets in various sizes, and form the backbone of Boron weaponry and fleet compositions.",1000,67261,89681,114792,,170.0,170.0,0.75,0.0,3250.0,0.0,4875.0,500.0,2000.0,1.13,100.0,127.5,127.5
weapon_gen_m_plasma_01_mk1_macro,Plasma Cannon,weapon,m,1,"The Plasma Cannon combines high damage output with long range. Its drawbacks, slow projectile speed and fire rate, made worse by high heat generation, can make landing hits as challenging as it is important. This results in its predominant use being against capital ships, where swarms of fighters deploy Plasma Cannons to great success. Unlike short ranged weapons such as the Shard Battery and the Split Tau Accelerator, which outperform it in damage output and are more suited to attacking capital ships from a blind spot, the Plasma Cannon's greatest advantage is its range. Skilled pilots are also able to hunt down smaller targets efficiently, either by deploying the Plasma Cannon at short range or by predicting the courses of the projectile and target. Similarly, skilled pilots are also able to evade and avoid being hit by such attempts.\n\nThe Plasma Cannon was developed during the early days of the Paranid Civil War, by the Holy Order of the Pontifex, building upon the High Energy Plasma Thrower. Like its predecessor, it suffers from high radiation build-up, and this needs to be purged between shots to prevent it from damaging itself. The blueprint for the Plasma Cannon was stolen by the Argon Secret Service and distributed throughout the Commonwealth when the Argon Federation joined the war effort.\n\nThe Mk2 variant has a higher rate of fire, lower heat generation and increased damage output.",1001,30277,33641,37005,,1841.0,1841.0,0.0,0.0,983.0,0.0,6487.799999999999,5756.0,2000.0,1.13,24.8,0.0,0.0
weapon_xen_m_beam_01_mk1_macro,Plasma Cutter Beam,weapon,m,1,"Though originally designed for salvage operations to disassemble wrecks, the Plasma Cutter Beam has been repurposed into a deadly weapon of war.\n\nOperating on a principle of short-lived bursts of devastating energy, the Plasma Cutter Beam boasts a formidable initial onslaught capable of inflicting heavy damage upon unsuspecting adversaries. Though its reload time is protracted and its lifespan brief, when used effectively, the coordinated fire of multiple beams can unleash a torrent of destruction upon any target within range.",1000,34279,41300,48321,,600.0,600.0,0.0,0.0,30000.0,0.0,60000.0,2500.0,1500.0,0.1,15.0,0.0,0.0
weapon_gen_m_yacht_01_mk1_macro,Primary Weapon,weapon,m,1,"""An ambitious, complex space weapon that allows you to do almost anything from pressing the trigger to letting go of the trigger."" - Gungrin\n\n""I was well pleased."" - Sydnee\n\n""Received this weapon as a gift for my 18th birthday. Wish I'd known what it was because as soon as I fired it, I split down the middle and became the CEO of a multi-billion credit enterprise. Minus 2 stars because it doesn't one-shot a Xenon I."" - Sir Kit\n\n""It has a little something for everyone."" - Envision Arms Network",0,116382,136920,157458,,10.0,10.0,10.0,0.0,4500.0,0.0,4950.0,10.0,2000.0,1.13,106.4,100.0,100.0
